artwork_id,artwork_url,artwork_name,date
1738,19880303_2.htm,Chapel Hill - 03.03.1988 (Version 2),1988-03-03
1739,19880303_3.htm,Chapel Hill - 03.03.1988 (Version 3),1988-03-03
1740,19880304.htm,Spotlight on the Big Man,1988-03-04
1741,19880304_2.htm,4 march 1988 soundcheck (Version 2),1988-03-04
1742,19880304_3.htm,"Chapel Hill, NC Complete Version (Version 3)",1988-03-04
1743,19880308.htm,Breaking the Guitar,1988-03-08
1744,19880308_2.htm,Philadelphia - 08.03.1988 (Version 2),1988-03-08
1745,19880308_3.htm,1988-03-08  A Room Of Shadows (RJ Tapes) (Version 3),1988-03-08
1746,19880309.htm,Tunnel of Brotherly Love,1988-03-09
1747,19880309_2.htm,9 march 1988 soundcheck (Version 2),1988-03-09
1748,19880313.htm,First Night at Richfield Coliseum,1988-03-13
1749,19880313_2.htm,Cleveland - 13.03.1988 (Version 2),1988-03-13
1750,19880313_3.htm,"Cleveland march 13, 1988 (Version 3)",1988-03-13
1751,19880314.htm,Cleveland Tunnel,1988-03-14
1752,19880314_2.htm,Walk like a Man (Version 2),1988-03-14
1753,19880314_3.htm,Cleveland - 14.03.1988 (Version 3),1988-03-14
1754,19880316.htm,Chicago - 16.03.1988,1988-03-16
1755,19880316_2.htm,Chicago - 16.03.1988 (Version 2),1988-03-16
1756,19880316_3.htm,Chicago - 16.03.1988 (Version 3),1988-03-16
1757,19880316_4.htm,Chicago 16 march 1988 (Version 4),1988-03-16
1758,19880316_5.htm,Taking two steps back (Version 5),1988-03-16
1759,19880317.htm,Chicago - 17.03.1988,1988-03-17
1760,19880317_2.htm,"Chicago march 17, 1988 (Version 2)",1988-03-17
1761,19880320.htm,Pittsburgh Tunnel,1988-03-20
1762,19880320_2.htm,A prisoner of Pittsburgh (Version 2),1988-03-20
1763,19880320_3.htm,Dreamtime (Version 3),1988-03-20
1764,19880322.htm,Atlanta - 22.03.1988,1988-03-22
1765,19880322_2.htm,Atlanta - 22.03.1988 (Version 2),1988-03-22
1766,19880322_3.htm,"The Omni, night 1 march 22, 1988 (Version 3)",1988-03-22
1767,19880323.htm,Live at the Omni - March 23 1988,1988-03-23
1768,19880323_2.htm,"The Atlanta soundcheck march 23, 1988(Thunder Records) (Version 2)",1988-03-23
1769,19880323_3.htm,"The Omni night 2, march 23, 1988 (Version 3)",1988-03-23
1770,19880323_4.htm,Atlanta soundcheck (Version 4),1988-03-23
1771,19880323_5.htm,The Atlanta soundcheck (Version 5),1988-03-23
1772,19880326.htm,Lexington - 26.03.1988,1988-03-26
1773,19880326_2.htm,1988-03-26  Diamonds And Gold (Version 2),1988-03-26
1774,19880328.htm,Inside the Tunnel of Love,1988-03-28
1775,19880329.htm,Detroit - Joe Louis Arena - 29 March 1988,1988-03-29
1776,19880329_2.htm,Take It To The Midnight Hour (Version 2),1988-03-29
1777,19880401.htm,Tunnel of Love Express,1988-04-01
1778,19880401_2.htm,Uniondale - 01.04.1988 (Version 2),1988-04-01
1779,19880401_3.htm,Boom boom (Version 3),1988-04-01
1780,19880402.htm,Uniondale - 2 Paril 1988,1988-04-02
1781,19880402_2.htm,Uniondale - 02.04.1988 (Version 2),1988-04-02
1782,19880402_3.htm,Nassau ´88 - Mr. Red Socko Tape (Version 3),1988-04-02
1783,19880404.htm,C'mon Mister Trouble,1988-04-04
1784,19880405.htm,Landover - 05.04.1988,1988-04-05
1785,19880405_2.htm,Landover - 05.04.1988 (Version 2),1988-04-05
1786,19880405_3.htm,Love Me Tender Second Night (Version 3),1988-04-05
1787,19880412.htm,A Night at The Summit,1988-04-12
1788,19880413.htm,Houston - 13.04.1988,1988-04-13
1789,19880415.htm,Austin - 15.04.1988,1988-04-15
1790,19880415_2.htm,Austin 15th April 1988 (Version 2),1988-04-15
1791,19880417.htm,St. Louis - 17.04.1988,1988-04-17
1792,19880417_2.htm,Part Man - Part Monkey (Version 2),1988-04-17
1793,19880420.htm,Only Night in McNichols Arena,1988-04-20
1794,19880420_2.htm,Denver in the Dark (Version 2),1988-04-20
1795,19880420_3.htm,First Night At McNichols Arena (Version 3),1988-04-20
1796,19880422.htm,First Tunnel Of Love Night In Los Angeles,1988-04-22
1797,19880422_2.htm,22 april 1988 soundcheck (Version 2),1988-04-22
1798,19880422_3.htm,Denver in the Dark (Version 3),1988-04-22
1799,19880423.htm,Los Angeles - 23.04.1988,1988-04-23
1800,19880423_2.htm,Los Angeles - 23 April 1988 (DVD) (Version 2),1988-04-23
1801,19880423_3.htm,Singing to Roy Orbinson (Version 3),1988-04-23
1802,19880423_4.htm,Los Angeles 4-23-88 (VCD) (Version 4),1988-04-23
1803,19880425.htm,Monday Night`s Date Night,1988-04-25
1804,19880427.htm,Across the borderline.. with The Boss,1988-04-27
1805,19880428.htm,Thousand Footprints In The Sand,1988-04-28
1806,19880428_2.htm,The last Night in Los Angeles on the Tunnel of Love express tour (Version 2),1988-04-28
1807,19880502.htm,Ready for a ride,1988-05-02
1808,19880502_2.htm,"Mountain View may 2, 1988(Mark P. master) (Version 2)",1988-05-02
1809,19880502_3.htm,Something new and beautiful (Version 3),1988-05-02
1810,19880503.htm,roses and broken hearts,1988-05-03
1811,19880503_2.htm,Mountain View - 03.05.1988 (Version 2),1988-05-03
1812,19880503_3.htm,Roses And Broken Hearts (Gambler Records) (Version 3),1988-05-03
1813,19880503_4.htm,The longest date (Version 4),1988-05-03
1814,19880503_5.htm,Roses and broken hearts (Version 5),1988-05-03
1815,19880503_6.htm,Shoreline Amphitheatre (Version 6),1988-05-03
1816,19880505.htm,Seattle - 05.05.1988,1988-05-05
1817,19880506.htm,Seattle - 06.05.1988,1988-05-06
1818,19880509.htm,Minneapolis - 09.05.1988,1988-05-09
1819,19880509_2.htm,Minneapolis - 09.05.1988 (Version 2),1988-05-09
1820,19880510.htm,Bloomington Night,1988-05-10
1821,19880510_2.htm,Bloomington Night (Version 2),1988-05-10
1822,19880510_3.htm,Bloomington night (Version 3),1988-05-10
1823,19880513.htm,It`s Spring in Indianapolis yet ?,1988-05-13
1824,19880513_2.htm,Indianapolis - 13.05.1988 (Version 2),1988-05-13
1825,19880513_3.htm,Indianapolis KBMKeefer Version (Version 3),1988-05-13
1826,19880516.htm,New York City - 16.05.1988,1988-05-16
1827,19880516_2.htm,Live at Madison Square Garden 16 may 1988 (Version 2),1988-05-16
1828,19880518.htm,Live at Madison Square Garden,1988-05-18
1829,19880519.htm,New York City - 19.05.1988,1988-05-19
1830,19880519_2.htm,Fortunes Of Heaven In Diamonds And Gold (Version 2),1988-05-19
1831,19880522.htm,This Is Not a Dark Ride,1988-05-22
1832,19880522_2.htm,This Is Not a Dark Ride (Version 2),1988-05-22
1833,19880522_4.htm,THIS IS NOT A DARK RIDE (DVD) (Version 4),1988-05-22
1834,19880522_5.htm,"Bruce Springsteen 1988-05-22 Madison Square Garden, NYC  (Version 5)",1988-05-22
1835,19880523.htm,New York City - 23.05.1988,1988-05-23
1836,19880609.htm,Hungary Heart,1988-06-09
1837,19880611.htm,Have Love Will Travel,1988-06-11
1838,19880611_3.htm,Tunnel Of Love Express Tour (Version 3),1988-06-11
1839,19880613.htm,On the streets of Rome,1988-06-13
1840,19880615.htm,Flaminio - First Night,1988-06-15
1841,19880615_2.htm,Rome - 15.06.1988 (Version 2),1988-06-15
1842,19880615_3.htm,Rome - 15.06.1988 (Version 3),1988-06-15
1843,19880615_4.htm,Roses For Rome (Version 4),1988-06-15
1844,19880615_5.htm,When in Rome volume 1 (Version 5),1988-06-15
1845,19880616.htm,Flaminio - Second Night,1988-06-16
1846,19880618.htm,SOS Racisme,1988-06-18
1847,19880619.htm,Cruising in love town,1988-06-19
1848,19880621.htm,The vagilante Man in Birmingham,1988-06-21
1849,19880621_2.htm,Birmingham - 21.06.1988 (Version 2),1988-06-21
1850,19880622.htm,Birmingham - 22.06.1988,1988-06-22
1851,19880625.htm,Have Love Will Travel,1988-06-25
1852,19880625_2.htm,"Have Love, will travel (Version 2)",1988-06-25
1853,19880625_3.htm,Have love will travel (Version 3),1988-06-25
1854,19880628.htm,Lost in the darkness of love,1988-06-28
1855,19880628_2.htm,Rotterdam - 28.06.1988 (Version 2),1988-06-28
1856,19880629.htm,Home of the Champions,1988-06-29
1857,19880702.htm,Raindrops on the Stadium,1988-07-02
1858,19880702_2.htm,The Boss hits Stockholm (Version 2),1988-07-02
1859,19880703.htm,Summernight Part II,1988-07-03
1860,19880703_2.htm,Hello Stockholm ! ..... (Version 2),1988-07-03
1861,19880703_3.htm,Stockholm - 03.07.1988 (Version 3),1988-07-03
1862,19880703_4.htm,Stockholm 7.3.88 (Version 4),1988-07-03
1863,19880703_5.htm,Summernight(Crystal Cat Records) (Version 5),1988-07-03
1864,19880703_6.htm,Summernight(Q-Sound) (Version 6),1988-07-03
1865,19880707.htm,Boom Boom Boom - Dublin,1988-07-07
1866,19880707_2.htm,Boom Boom Boom - Dublin (Version 2),1988-07-07
1867,19880707_3.htm,Dublin - 07.07.1988 (Version 3),1988-07-07
1868,19880707_4.htm,"1988-07-07 Dublin, Ireland (BL tape archive) (Version 4)",1988-07-07
1869,19880709.htm,Saturday Night in Steel City,1988-07-09
1870,19880709_2.htm,"Sheffield 9 July 1988 XP MrCarlos 3 DVD"" (Version 2)",1988-07-09
1871,19880710.htm,Should I Stay Or Should I Go,1988-07-10
1872,19880712.htm,A 1000 Dances,1988-07-12
1873,19880712_2.htm,Boom Boom Boom (Version 2),1988-07-12
1874,19880712_3.htm,Frankfurt - 12.07.1988 (Version 3),1988-07-12
1875,19880714.htm,Rock`s hottest Ticket,1988-07-14
1876,19880714_2.htm,Basel 14 july 1988 (Version 2),1988-07-14
1877,19880714_3.htm,Restless hearts (Version 3),1988-07-14
1878,19880714_4.htm,Rock's Hottest Ticket (Version2) (Version 4),1988-07-14
1879,19880717.htm,Kiss In The Rain,1988-07-17
1880,19880717_2.htm,Kiss In The Rain (Version 2),1988-07-17
1881,19880719.htm,Rockin The Badlands,1988-07-19
1882,19880719_2.htm,Rocking the Badlands (Version 2),1988-07-19
1883,19880719_3.htm,Don`t shut me down (Version 3),1988-07-19
1884,19880719_4.htm,East Berlin (Behind The Wall) alternative version (Version 4),1988-07-19
1885,19880719_5.htm,Behind The Wall  Berlin (DVD) (Version 5),1988-07-19
1886,19880722.htm,The Badlands Of Berlin,1988-07-22
1887,19880722_2.htm,Tunnel of Love - Berlin-West (Version 2),1988-07-22
1888,19880722_3.htm,Tour '88 (Version 3),1988-07-22
1889,19880725.htm,Wonderful Love in Copenhagen,1988-07-25
1890,19880727.htm,Oslo - 27.07.1988,1988-07-27
1891,19880730.htm,Bremen - 30.07.1988,1988-07-30
1892,19880730_2.htm,Boom boom Bremen (Version 2),1988-07-30
1893,19880802.htm,Madrid - 02.08.1988,1988-08-02
1894,19880802_2.htm,Madrid - 02.08.1988 (Version 2),1988-08-02
1895,19880802_3.htm,"Madrid august 2, 1988 (Version 3)",1988-08-02
1896,19880802_4.htm,First time in Madrid (Version 4),1988-08-02
1897,19880802_5.htm,First time in Madrid (Version 5),1988-08-02
1898,19880803.htm,From Barcelona with Love,1988-08-03
1899,19880803_2.htm,"HOLA BARCELONA, JA SOC AQUI (Version 2)",1988-08-03
1900,19880821.htm,Bruce Springsteen with Friends at The Stone Pony,1988-08-21
1901,19880825.htm,Bruce Springsteen and Sting at Madison Square Garden,1988-08-25
1902,19880902.htm,Human Rights Now ! - London 02.09.1988,1988-09-02
1903,19880904.htm,Human Rights Now ! - Paris 04.09.1988,1988-09-04
1904,19880904_2.htm,Soldiers in the night (4 and 5-9-88) (Version 2),1988-09-04
1905,19880905.htm,Human Rights Now ! - Paris 05.09.1988,1988-09-05
1906,19880905_2.htm,Human rights now  (Version 2),1988-09-05
1907,19880906.htm,Human Rights Now ! - Budapest 06.09.1988,1988-09-06
1908,19880906_2.htm,Hungary Hart (Version 2),1988-09-06
1909,19880906_3.htm,A little bit of Heaven in Budapest (Version 3),1988-09-06
1910,19880906_4.htm,HUMAN RIGHTS BUDAPEST DVD (Version 4),1988-09-06
1911,19880908.htm,Get up - Stand up,1988-09-08
1912,19880908_2.htm,Get up stand up (Version 2),1988-09-08
1913,19880908_3.htm,"Live in Torino, a concert for Human Rights (Version 3)",1988-09-08
1914,19880910.htm,Chimes of Freedom,1988-09-10
1915,19880910_2.htm,Barcelona - 1988-09-10 - Amnesty (Version 2),1988-09-10
1916,19880915.htm,HUMAN RIGHTS NOW! Toronto 1988,1988-09-15
1917,19880917.htm,Human Rights Now ! - Montreal 17.09.1988,1988-09-17
1918,19880919.htm,Human Rights Now ! - Philadelphia 19.09.1988,1988-09-19
1919,19880921.htm,Human Rights Now ! - Los Angeles 21.09.1988,1988-09-21
1920,19880921_2.htm,Human Rights Now in L.A. (Version 2),1988-09-21
1921,19880923.htm,Human Rights Now ! - Oakland 23.09.1988,1988-09-23
1922,19880923_2.htm,"""Live in Oakland"" (Version 2)",1988-09-23
1923,19880923_3.htm,Happy Amnesty (Version 3),1988-09-23
1924,19880923_4.htm,Happy birthday to you! (Version 4),1988-09-23
1925,19880927.htm,Human Rights Now ! - Live at Big Egg,1988-09-27
1926,19880927_2.htm,Tokyo - 27.09.1988 (Version 2),1988-09-27
1927,19880930.htm,New Dehli - 30.09.1988,1988-09-30
1928,19881003.htm,Human Rights now ! - Athens 03.10.1988,1988-10-03
1929,19881012.htm,Human Rights Now! Sao Paulo Brazil,1988-10-12
1930,19881015.htm,Buenos Aires,1988-10-15
1931,19881015_2.htm,Buenos Aires Amnesty (Version 2),1988-10-15
1932,19881015_3.htm,Buenos Aires Human Rights Tour (DVD) (Version 3),1988-10-15
1933,19881015_4.htm,Buenos Aires Amnesty JEA (Version 4),1988-10-15
1934,19881015_5.htm,Buenos Aires Amnesty (Version 5),1988-10-15
1935,19881015_6.htm,The Boss Lament (Version 6),1988-10-15
1936,19881015_7.htm,The Boss Lament (Version 7),1988-10-15
1937,19881015_8.htm,1988-10-15 The Boss Lament - United Record (Version 8),1988-10-15
1938,19881015_9.htm,Human Rights Now Finale (Version 9),1988-10-15
1939,19890602.htm,Bruce Springsteen with Friends at The Stone Pony,1989-06-02
1940,19890609.htm,Bruce & Nils - Lean On Me,1989-06-09
1941,19890624.htm,Bruce Springsteen with Bobby Bandiera,1989-06-24
1942,19890723.htm,Cats on a smooth Surface featering Bruce Springsteen,1989-07-23
1943,19890811.htm,Bruce Springsteen with Ringo Starr and his All Starr Band,1989-08-11
1944,19890811_2.htm,Bruce Springsteen with Ringo Starr and his All Starr Band (Version 2),1989-08-11
1945,19890816.htm,Bruce Springsteen with Bobby Bandiera,1989-08-16
1946,19890922.htm,Bruce Springsteen with Jimmy Cliff,1989-09-22
1947,19901116.htm,Thunder Road Night,1990-11-16
1948,19901116_2.htm,Christic Nights (16.+17.11.1990) (Version 2),1990-11-16
1949,19901116_3.htm,Christic Nights(16 + 17 november 90)(Purple Hayes Productions) (Version 3),1990-11-16
1950,19901116_5.htm,Acoustic tales (Version 5),1990-11-16
1951,19901116_6.htm,American dream (Version 6),1990-11-16
1952,19901116_7.htm,Completely acoustic for Christc Institute (Version 7),1990-11-16
1953,19901116_8.htm,Live in Los Angeles 1990 (Version 8),1990-11-16
1954,19901116_9.htm,"Christic Benefit, First Night (slipkid68 source) (Version 9)",1990-11-16
1955,19901116_10.htm,I built a shrine in my heart (Version 10),1990-11-16
1956,19901116_11.htm,A Little More Of The Real World (Version 11),1990-11-16
1957,19901116_12.htm,A Little More Of The Real World (Version 12),1990-11-16
1958,19901117.htm,Prodigal Son At The Shrine,1990-11-17
1959,19901117_2.htm,Christic Benefit (Essexboy Soundboard) (Version 2),1990-11-17
1960,19901117_3.htm,its been a while (Version 3),1990-11-17
1961,19901117_5.htm,Christic Night CC frt corrected (Version 5),1990-11-17
1962,19901117_6.htm,A benefit show for the Christic Institute (Version 6),1990-11-17
1963,19901117_7.htm,Christic Benefit night two (Version 7),1990-11-17
1964,19901117_9.htm,The acoustic unreleased (Version 9),1990-11-17
1965,19901117_10.htm,When the lights go out (Version 10),1990-11-17
1966,19901117_11.htm,I'm older but you'll know me in a glance (Version 11),1990-11-17
1967,19910120.htm,The Rumrunner,1991-01-20
1968,19910120_2.htm,glory days jim faulkner benefit (Version 2),1991-01-20
1969,19910120_3.htm,Bruce Springsteen with Max Weinberg (Version 3),1991-01-20
1970,19910712.htm,Bruce Springsteen with Bobby Bandiera,1991-07-12
1971,19911023.htm,Prodigal son in the city of angels,1991-10-23
1972,19920509.htm,Saturday Night Live,1992-05-09
1973,19920509_2.htm,SNL '92 - Springsteen & the other band (Version 2),1992-05-09
1974,19920509_3.htm,Uber 12 SNL Rehearsals (Version 3),1992-05-09
1975,19920604.htm,1992-July-04 Barcelona,1992-06-04
1976,19920605.htm,The Boss Is Back,1992-06-05
1977,19920605_2.htm,Live from a secret Place (Version 2),1992-06-05
1978,19920605_3.htm,Kick off ! (Version 3),1992-06-05
1979,19920605_4.htm,Down in Hollywood (Version 4),1992-06-05
1980,19920605_5.htm,"Live Los Angeles june 5, 1992 (Version 5)",1992-06-05
1981,19920615.htm,Opening Night,1992-06-15
1982,19920615_2.htm,Like a shining Torch (Version 2),1992-06-15
1983,19920615_3.htm,live at the globe (Version 3),1992-06-15
1984,19920617.htm,Living Proof - DVD,1992-06-17
1985,19920617_2.htm,Living Proof (Version 2),1992-06-17
1986,19920617_3.htm,Live at The Globe (Version 3),1992-06-17
1987,19920617_4.htm,The Late Show (Version 4),1992-06-17
1988,19920620.htm,Milano Forum - 20.06.92,1992-06-20
1989,19920620_2.htm,Milano '92 (DVD) (Version 2),1992-06-20
1990,19920621_2.htm,Italian Shoes - Milano (Version 2),1992-06-21
1991,19920625.htm,Roll of the Dice,1992-06-25
1992,19920626.htm,I`m a local Hero in Frankfurt,1992-06-26
1993,19920626_2.htm,Frankfurt  (Version 2),1992-06-26
1994,19920626_3.htm,FRANKFURT DVD  (Version 3),1992-06-26
1995,19920629.htm,Bruce Springsteen - Babar Touch,1992-06-29
1996,19920629_2.htm,Bruce à Bercy (Version 2),1992-06-29
1997,19920630.htm,The Bercy - Second Night,1992-06-30
1998,19920630_2.htm,Paris `92 - 2nd Night (Version 2),1992-06-30
1999,19920630_3.htm,"Paris, Bercy - 30th June 1992 (Version 3)",1992-06-30
2000,19920630_4.htm,Bercy Town (Version 4),1992-06-30
2001,19920630_5.htm,Bruce à Bercy 2 (Version 5),1992-06-30
2002,19920703.htm,My beautiful Barcelona,1992-07-03
2003,19920703_2.htm,1992-July-03 Barcelona (Version 2),1992-07-03
2004,19920704.htm,4th Of July In Barcelona,1992-07-04
2005,19920704_2.htm,MOMUMENTAL (Version 2),1992-07-04
2006,19920704_3.htm,1992-07-04 Barcelona (Version 3),1992-07-04
2007,19920706.htm,Lucky London Town,1992-07-06
2008,19920706_2.htm,Wembley Nights 1992 #1 (Version 2),1992-07-06
2009,19920709.htm,Working on the London Highway,1992-07-09
2010,19920709_2.htm,London - 09.07.1992 (Version 2),1992-07-09
2011,19920709_3.htm,Wembley Nights 1992 #2 (Version 3),1992-07-09
2012,19920710_2.htm,London - 10.07.1992 (Version 2),1992-07-10
2013,19920710_3.htm,Wembley Night (Version 3),1992-07-10
2014,19920712.htm,4th Night at Wembley,1992-07-12
2015,19920712_2.htm,Another Wembley Night (Version 2),1992-07-12
2016,19920712_3.htm,Wembley Nights 1992 #4 (Version 3),1992-07-12
2017,19920713.htm,"Last Night in London, England",1992-07-13
2018,19920713_2.htm,Before we head back home (Version 2),1992-07-13
2019,19920713_3.htm,Wembley Nights 1992 #5 (Version 3),1992-07-13
2020,19920723.htm,Meadowlands Arena - 23 July 1992,1992-07-23
2021,19920723_2.htm,Opening Night (Atlasstar) (Version 2),1992-07-23
2022,19920725.htm,East Rutherford 25. july 1992,1992-07-25
2023,19920726.htm,Meadowlands Arena - 26 July 1992,1992-07-26
2024,19920726_2.htm,Come On Down And Join The Party (Version 2),1992-07-26
2025,19920728.htm,Meadowlands - Night 4,1992-07-28
2026,19920730.htm,Meadowlands - Night 5,1992-07-30
2027,19920730_2.htm,All the Way Home to New Jersey (Version 2),1992-07-30
2028,19920731.htm,Wild New Jersey,1992-07-31
2029,19920731_2.htm,Meadowlands Arena - 31 July 1992 (Version 2),1992-07-31
2030,19920802.htm,Meadowlands night 7,1992-08-02
2031,19920802_2.htm,Meadowlands - 2 August 1992 (Version 2),1992-08-02
2032,19920804.htm,Meadowlands - Night 8,1992-08-04
2033,19920804_2.htm,Welcome home part 1 Local Hero (Version 2),1992-08-04
2034,19920806.htm,Are you ready for the bouncing Ball ?,1992-08-06
2035,19920806_2.htm,Meadowlands Arena - 06 August 1992 (Version 2),1992-08-06
2036,19920807.htm,New Jersey Friday Night,1992-08-07
2037,19920807_2.htm,"""New Jersey, Friday Night!"" (Version 2)",1992-08-07
2038,19920807_3.htm,For Love Faiht Hope And Sex (DVD) (Version 3),1992-08-07
2039,19920810.htm,Meadowlands Arena - 10 August 1992,1992-08-10
2040,19920813.htm,Tonite this fool is halfway to heaven,1992-08-13
2041,19920814.htm,I feel like i´m coming home,1992-08-14
